customer_id,age,gender,income,occupation,city,tenure_years,avg_balance,monthly_deposits,monthly_withdrawals,digital_txn_ratio,card_limit,utilization_ratio,delinquency_12m,loan_type,monthly_emi,overdue_flag,mf_investment,fd_amount,insurance_policy,shopping_spend,travel_spend,utility_spend,wallet_spend,total_spend_6m,has_credit_card,has_loan,has_investments,spend_to_income,emi_to_income,high_credit_util,digital_engagement_score,txn_activity_score,total_investments,wealth_tier,risk_flag,risk_score,product_count,cluster_kmeans,cluster_gmm
1595,56,Male,800000,Retired,New Ashley,16,48911.96,9,6,0.59,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,63168,49300,17714,12885,143067,0,0,0,0.1788335264580919,0.0,0,0.594,15,0.0,Low,0,0.0,0,0,3
1596,56,Male,500000,Self-Employed,South Miguel,1,47705.77,1,15,0.91,50000.0,0.9,0.0,0,0.0,0.0,0.0,0.0,0.0,35135,44356,14261,32442,126194,1,0,0,0.2523874952250095,0.0,1,0.5726666666666667,16,0.0,Low,0,2.0,1,2,2
1597,56,Male,500000,Self-Employed,West Kent,6,2000.0,3,9,0.91,300000.0,0.34,0.0,Auto,24341.0,0.0,0.0,0.0,0.0,31896,42597,16123,18686,109302,1,1,0,0.2186035627928744,0.5841699799204819,0,0.6260000000000001,12,0.0,Low,0,0.0,2,0,3
1598,23,Male,350000,Self-Employed,Geraldshire,13,108611.12,8,13,0.8,0.0,0.0,0.0,Auto,39651.0,0.0,0.0,0.0,0.0,56835,44890,13236,23457,138418,0,1,0,0.3954788700603712,1.3594162485857628,0,0.6933333333333334,21,0.0,Low,0,0.0,1,1,3
1599,36,Female,350000,Retired,South Lauren,4,157435.09,8,17,0.5,0.0,0.0,0.0,Home,4884.0,0.0,228822.0,200000.0,1.0,44650,34872,19861,27157,126540,0,1,1,0.3615418241662166,0.1674456875764259,0,0.5133333333333333,25,428822.0,High,0,0.0,2,1,3
1600,41,Male,500000,Salaried,East David,14,87938.94,4,7,0.59,200000.0,0.41,0.0,Auto,13231.0,0.0,0.0,0.0,0.0,60545,44459,17168,27486,149658,1,1,0,0.2993154013691972,0.3175363791269009,0,0.4606666666666666,11,0.0,Low,0,0.0,2,0,3
1601,59,Female,200000,Self-Employed,West Stephenhaven,6,128994.14,6,7,0.83,0.0,0.0,0.0,0,0.0,0.0,219350.0,200000.0,0.0,45761,44589,12298,24674,127322,0,0,1,0.6366068169659151,0.0,0,0.6579999999999999,13,419350.0,High,0,0.0,1,1,3
1602,32,Male,350000,Salaried,Lake Josephburgh,13,51350.5,14,8,0.91,300000.0,0.89,0.0,Home,37749.0,0.0,217602.0,50000.0,1.0,40700,35653,20895,16761,114009,1,1,1,0.3257390693169448,1.2942070557580885,1,0.9193333333333332,22,267602.0,High,0,2.0,3,2,0
1603,43,Male,500000,Student,New Molly,7,155284.69,4,16,0.56,100000.0,0.19,0.0,Auto,18813.0,0.0,0.0,0.0,0.0,38703,39784,16435,16349,111271,1,1,0,0.2225415549168901,0.4515011639720647,0,0.4426666666666667,20,0.0,Low,0,0.0,2,0,3
1604,52,Female,800000,Student,Frederickshire,17,155091.73,10,5,0.74,100000.0,0.46,0.0,Auto,16241.0,1.0,0.0,0.0,0.0,53611,38350,16383,21911,130255,1,1,0,0.1628185464768169,0.2436113458298125,0,0.7106666666666667,15,0.0,Low,1,3.0,2,2,2
1605,61,Female,500000,Retired,Sparksside,12,73396.66,11,2,0.35,100000.0,0.68,1.0,0,0.0,0.0,297776.0,0.0,1.0,59181,32341,12915,25526,129963,1,0,1,0.2599254801490397,0.0,0,0.5033333333333333,13,297776.0,High,1,3.0,2,2,2
1606,54,Female,350000,Retired,Lake Amy,8,23137.82,14,2,0.47,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27784,42074,17444,23732,111034,0,0,0,0.3172390936025897,0.0,0,0.6553333333333333,16,0.0,Low,0,0.0,0,0,3
1607,34,Female,200000,Self-Employed,South Angelaport,1,203058.24,8,16,0.39,0.0,0.0,0.0,Personal,34334.0,0.0,0.0,0.0,0.0,45786,45186,16744,22907,130623,0,1,0,0.6531117344413278,2.059916405015699,0,0.4473333333333333,24,0.0,Low,0,0.0,1,1,0
1608,51,Female,350000,Student,Rangelland,19,79482.69,10,17,0.65,300000.0,0.31,0.0,0,0.0,0.0,58360.0,0.0,0.0,33089,12002,20299,22544,87934,1,0,1,0.2512392821734795,0.0,0,0.6566666666666667,27,58360.0,Medium,0,0.0,2,0,3
1609,43,Female,800000,Salaried,Thomasshire,13,103396.74,13,16,0.46,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,41542,42297,15511,29920,129270,0,0,0,0.1615872980158774,0.0,0,0.6226666666666667,29,0.0,Low,0,0.0,0,0,3
1610,40,Male,500000,Student,Crawfordtown,9,84493.26,11,7,0.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,43818,38298,18127,29336,129579,0,0,0,0.2591574816850366,0.0,0,0.5333333333333333,18,0.0,Low,0,0.0,0,0,3
1611,49,Female,200000,Student,South Michael,2,174820.39,10,10,0.9,200000.0,0.34,0.0,Auto,14704.0,0.0,140967.0,100000.0,0.0,61636,28962,15627,28198,134423,1,1,1,0.6721116394418027,0.8821870687758734,0,0.8066666666666666,20,240967.0,High,0,0.0,3,1,3
1612,25,Male,350000,Retired,North Nathanshire,8,134994.06,2,9,0.92,0.0,0.0,0.0,Home,38992.0,1.0,75865.0,100000.0,0.0,61879,54199,24175,33376,173629,0,1,1,0.4960814397673149,1.3368227375061426,0,0.6053333333333334,11,175865.0,Medium,1,3.0,2,1,0
1613,21,Male,350000,Student,Wilsonhaven,11,70697.08,7,9,0.27,50000.0,0.59,0.0,Auto,28935.0,0.0,0.0,0.0,0.0,45441,32666,17695,38916,134718,1,1,0,0.384907471692938,0.992023130635521,0,0.3486666666666667,16,0.0,Low,0,0.0,2,1,3
1614,59,Female,1800000,Student,Phillipsville,11,90011.91,1,18,0.98,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33105,41349,17653,26728,118835,0,0,0,0.0660194077669956,0.0,0,0.6146666666666666,19,0.0,Low,0,0.0,0,0,1
1615,49,Female,200000,Student,Port Shawnchester,16,2000.0,13,14,0.56,200000.0,0.36,0.0,Personal,34602.0,0.0,0.0,0.0,0.0,58315,28518,18535,25584,130952,1,1,0,0.6547567262163689,2.075995440273584,0,0.6826666666666668,27,0.0,Low,0,0.0,2,1,0
1616,55,Female,1200000,Self-Employed,Williamport,3,136818.49,10,2,0.95,200000.0,0.26,1.0,0,0.0,0.0,57112.0,200000.0,0.0,63304,34345,11920,30959,140528,1,0,1,0.1171065690778591,0.0,0,0.8366666666666667,12,257112.0,High,1,3.0,2,2,1
1617,21,Male,350000,Self-Employed,South Deannaburgh,15,91852.92,2,13,0.83,0.0,0.0,0.0,Home,5363.0,0.0,224117.0,0.0,0.0,46333,44201,19795,30828,141157,0,1,1,0.4033045619869657,0.1838679816691999,0,0.5513333333333332,15,224117.0,High,0,0.0,2,1,3
1618,21,Male,500000,Retired,Contrerasport,6,92054.66,7,16,0.43,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32143,21927,15908,18965,88943,0,0,0,0.1778856442287115,0.0,0,0.4446666666666666,23,0.0,Low,0,0.0,0,0,3
1619,28,Female,350000,Self-Employed,Port Emily,19,77177.39,12,17,0.81,50000.0,0.22,0.0,0,0.0,0.0,0.0,0.0,0.0,44650,41353,14347,20645,120995,1,0,0,0.3456990122885363,0.0,0,0.806,29,0.0,Low,0,0.0,1,0,3
1620,53,Male,500000,Retired,Port Gail,3,167258.61,14,14,0.71,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40051,55454,14014,19149,128668,0,0,0,0.2573354853290293,0.0,0,0.7993333333333333,28,0.0,Low,0,0.0,0,0,3
1621,25,Female,500000,Student,Lake Tinaside,12,21570.3,4,11,0.77,50000.0,0.77,0.0,0,0.0,0.0,276427.0,200000.0,0.0,57138,36973,13315,33241,140667,1,0,1,0.2813334373331253,0.0,1,0.5686666666666667,15,476427.0,High,0,2.0,2,2,2
1622,40,Female,800000,Retired,New Joseph,9,35510.27,1,11,0.6,50000.0,0.9,0.0,Home,23319.0,0.0,108548.0,100000.0,1.0,42220,32506,15537,28624,118887,1,1,1,0.1486085642392947,0.3497797533037004,1,0.3866666666666666,12,208548.0,High,0,2.0,3,2,2
1623,59,Female,1200000,Salaried,Robertport,19,20555.78,7,9,0.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,41112,57654,18137,28005,144908,0,0,0,0.1207565660361949,0.0,0,0.5466666666666666,16,0.0,Low,0,0.0,0,0,3
1624,58,Male,200000,Student,Masonberg,11,76147.77,14,16,0.2,200000.0,0.16,0.0,Home,20673.0,0.0,0.0,0.0,0.0,53686,25912,15176,25174,119948,1,1,0,0.5997370013149934,1.2403055816651,0,0.4933333333333333,30,0.0,Low,0,0.0,2,1,3
1625,33,Male,800000,Retired,Waretown,15,60995.71,9,1,0.38,300000.0,0.66,0.0,0,0.0,0.0,102647.0,0.0,1.0,59647,53997,18453,26812,158909,1,0,1,0.1986360017049978,0.0,0,0.4679999999999999,10,102647.0,Medium,0,0.0,2,2,3
1626,42,Female,350000,Student,Rowemouth,8,119650.83,8,18,0.92,0.0,0.0,0.0,Auto,21531.0,0.0,0.0,0.0,0.0,43952,32664,15988,19524,112128,0,1,0,0.3203647989577172,0.7381804052432488,0,0.7653333333333334,26,0.0,Low,0,0.0,1,0,3
1627,28,Male,1800000,Self-Employed,Margaretside,16,62762.95,4,4,0.61,50000.0,0.27,0.0,Personal,39484.0,0.0,0.0,0.0,0.0,55173,38223,13406,25471,132273,1,1,0,0.0734849591750226,0.2632249118339211,0,0.4726666666666667,8,0.0,Low,0,0.0,2,0,1
1628,46,Female,350000,Salaried,North Jesus,13,141745.47,5,16,0.78,300000.0,0.84,0.0,Personal,32669.0,0.0,0.0,0.0,0.0,51195,34553,12485,22636,120869,1,1,0,0.3453390133171048,1.120041598573763,1,0.6013333333333333,21,0.0,Low,0,2.0,2,2,0
1629,48,Female,800000,Self-Employed,North Kimberlyberg,19,32817.44,9,14,0.97,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46822,35482,17589,13607,113500,0,0,0,0.1418748226564716,0.0,0,0.822,23,0.0,Low,0,0.0,0,0,3
1630,59,Female,1800000,Self-Employed,Garciaside,15,95473.32,3,17,0.78,0.0,0.0,0.0,Personal,35699.0,0.0,0.0,0.0,0.0,44722,49328,17749,36690,148489,0,1,0,0.082493843058976,0.2379917467216885,0,0.548,20,0.0,Low,0,0.0,1,0,1
1631,51,Female,200000,Salaried,Port Amandaberg,11,58521.99,2,11,0.42,300000.0,0.5,0.0,Personal,30727.0,0.0,0.0,0.0,0.0,53505,38888,15615,23909,131917,1,1,0,0.6595817020914896,1.8435093894366337,0,0.3053333333333333,13,0.0,Low,0,0.0,2,1,0
1632,46,Male,350000,Student,Hallfort,11,100936.03,13,5,0.74,100000.0,0.71,0.0,Personal,33239.0,0.0,0.0,0.0,0.0,46481,31569,20469,21373,119892,1,1,0,0.3425475927211636,1.139583785698776,1,0.7906666666666666,18,0.0,Low,0,2.0,2,1,0
1633,58,Male,500000,Student,West Jessica,19,90471.08,6,12,0.74,100000.0,0.79,0.0,Personal,3017.0,0.0,0.0,0.0,0.0,57837,28977,15133,28479,130426,1,1,0,0.2608514782970434,0.072406262249706,1,0.6040000000000001,18,0.0,Low,0,2.0,2,2,2
1634,26,Female,350000,Student,Lake Cynthiaview,6,113173.74,8,11,0.26,50000.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,50010,48511,18309,16953,133783,1,0,0,0.3822360507541407,0.0,0,0.3693333333333333,19,0.0,Low,0,0.0,1,0,3
1635,62,Female,350000,Student,New Bailey,3,23419.44,1,11,0.35,0.0,0.0,0.0,Personal,37055.0,0.0,188590.0,100000.0,0.0,48775,44196,18260,25607,136838,0,1,1,0.3909645972440079,1.2704135858199146,0,0.2366666666666666,12,288590.0,High,0,0.0,2,1,3
1636,60,Female,500000,Retired,Boothton,15,29729.4,2,1,0.28,100000.0,0.26,0.0,Auto,37381.0,1.0,0.0,0.0,0.0,52617,38573,15056,23807,130053,1,1,0,0.2601054797890404,0.8971224690607426,0,0.2213333333333333,3,0.0,Low,1,3.0,2,2,0
1637,27,Male,500000,Retired,Collierfurt,4,160348.92,1,9,0.31,200000.0,0.56,0.0,0,0.0,0.0,0.0,0.0,0.0,38019,41369,16329,29456,125173,1,0,0,0.2503454993090014,0.0,0,0.2126666666666666,10,0.0,Low,0,0.0,1,0,3
1638,45,Male,800000,Salaried,Fryehaven,6,78727.22,9,10,0.59,100000.0,0.67,0.0,0,0.0,0.0,0.0,0.0,0.0,40892,8695,19798,7865,77250,1,0,0,0.0965623792970258,0.0,0,0.594,19,0.0,Low,0,0.0,1,0,3
1639,32,Female,350000,Self-Employed,South Kevinport,5,90661.88,5,12,0.35,0.0,0.0,0.0,Auto,28316.0,0.0,287415.0,0.0,1.0,51111,25947,16254,27406,120718,0,1,1,0.3449075859783257,0.9708010011085334,0,0.3433333333333333,17,287415.0,High,0,0.0,2,1,3
1640,44,Male,1200000,Retired,Davidsonfurt,13,32320.45,13,17,0.85,0.0,0.0,0.0,Personal,7886.0,0.0,141276.0,0.0,1.0,44930,26559,20080,31540,123109,0,1,1,0.1025907478410434,0.0788592114078859,0,0.8566666666666667,30,141276.0,Medium,0,0.0,2,0,3
1641,45,Female,800000,Retired,South Kelseystad,4,121322.76,11,11,0.95,0.0,0.0,0.0,0,0.0,0.0,28809.0,0.0,1.0,55993,32908,13120,28971,130992,0,0,1,0.1637397953252558,0.0,0,0.8633333333333333,22,28809.0,Low,0,0.0,1,0,3
1642,31,Male,1200000,Self-Employed,Reyeston,7,116584.26,1,8,0.66,100000.0,0.65,0.0,Home,18094.0,0.0,0.0,0.0,0.0,24518,32953,10287,21965,89723,1,1,0,0.0747691043590797,0.1809381906180938,0,0.4226666666666667,9,0.0,Low,0,0.0,2,2,3
1643,31,Male,350000,Self-Employed,Mcintyretown,9,120033.14,3,6,0.21,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,61817,39550,21333,20372,143072,0,0,0,0.4087759749257859,0.0,0,0.206,9,0.0,Low,0,0.0,0,0,3
1644,43,Female,800000,Retired,Mariaview,18,139024.16,6,18,0.42,0.0,0.0,0.0,Auto,30559.0,0.0,0.0,0.0,0.0,50077,37449,16982,21995,126503,0,1,0,0.1581285523393095,0.458378124328135,0,0.412,24,0.0,Low,0,0.0,1,0,3
1645,48,Female,500000,Self-Employed,South Jamesborough,19,28953.04,7,5,0.94,0.0,0.0,0.0,Auto,6924.0,0.0,132550.0,0.0,0.0,36827,23209,13677,17550,91263,0,1,1,0.1825256349487301,0.1661720118717151,0,0.7506666666666666,12,132550.0,Medium,0,0.0,2,0,3
1646,53,Female,500000,Self-Employed,Kevinchester,14,36272.59,5,17,0.4,0.0,0.0,0.0,0,0.0,0.0,285688.0,100000.0,1.0,62066,44940,21403,26055,154464,0,0,1,0.3089273821452357,0.0,0,0.3733333333333333,22,385688.0,High,0,0.0,1,0,3
1647,55,Male,800000,Retired,South Erinside,17,122406.22,2,16,0.69,0.0,0.0,0.0,Personal,24265.0,0.0,0.0,0.0,0.0,70183,36846,13219,17840,138088,0,1,0,0.1726097842377697,0.3639695404568931,0,0.4673333333333333,18,0.0,Low,0,0.0,1,0,3
1648,23,Female,500000,Self-Employed,Meyerton,13,2000.0,13,18,0.41,200000.0,0.84,1.0,Auto,13861.0,1.0,0.0,0.0,0.0,50715,39939,11039,27476,129169,1,1,0,0.2583374833250333,0.3326560162556098,1,0.5926666666666667,31,0.0,Low,1,8.0,2,2,0
1649,35,Female,500000,Salaried,Sabrinachester,19,145493.6,6,15,0.68,300000.0,0.17,0.0,0,0.0,0.0,0.0,0.0,0.0,65787,39250,18240,19591,142868,1,0,0,0.2857354285291429,0.0,0,0.5680000000000001,21,0.0,Low,0,0.0,1,0,3
1650,58,Male,350000,Retired,Tranport,15,97720.2,9,14,0.44,0.0,0.0,0.0,Personal,32839.0,0.0,266848.0,50000.0,0.0,61382,34435,14576,20902,131295,0,1,1,0.3751274996357153,1.1258699701724513,0,0.504,23,316848.0,High,0,0.0,2,1,3
1651,58,Female,500000,Self-Employed,Pamelahaven,10,143140.28,12,8,0.93,0.0,0.0,0.0,Auto,21767.0,0.0,0.0,0.0,0.0,42504,39378,15709,21598,119189,0,1,0,0.2383775232449535,0.5223954625088998,0,0.8780000000000001,20,0.0,Low,0,0.0,1,0,3
1652,27,Male,500000,Self-Employed,New Jill,18,2000.0,2,16,0.54,100000.0,0.85,0.0,0,0.0,0.0,0.0,0.0,0.0,55792,41532,15491,24166,136981,1,0,0,0.2739614520770958,0.0,1,0.3773333333333333,18,0.0,Low,0,2.0,1,2,2
1653,61,Female,350000,Salaried,New Denise,7,52723.49,10,4,0.59,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,54134,47095,17960,23119,142308,0,0,0,0.4065931240196456,0.0,0,0.6206666666666667,14,0.0,Low,0,0.0,0,0,3
1654,58,Male,1200000,Retired,Natashatown,1,130739.08,13,18,0.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,44799,45504,18735,25750,134788,0,0,0,0.1123232397306335,0.0,0,0.5266666666666666,31,0.0,Low,0,0.0,0,0,3
1655,21,Female,350000,Retired,Port Carrie,2,47418.68,13,16,0.52,200000.0,0.11,0.0,Auto,17379.0,0.0,0.0,0.0,0.0,46755,28604,16949,21247,113555,1,1,0,0.3244419301659138,0.5958310000799972,0,0.6586666666666667,29,0.0,Low,0,0.0,2,1,3
1656,24,Female,800000,Retired,North Lisatown,11,38183.51,8,2,0.59,200000.0,0.58,0.0,Home,36500.0,0.0,54604.0,0.0,0.0,31774,35038,16045,22249,105106,1,1,1,0.1313823357720802,0.5474917876231856,0,0.5673333333333334,10,54604.0,Medium,0,0.0,3,2,3
1657,46,Female,350000,Salaried,Lake Cristianstad,7,2000.0,1,9,0.99,50000.0,0.79,0.0,0,0.0,0.0,0.0,0.0,0.0,77592,39469,11749,37587,166397,1,0,0,0.4754186416610238,0.0,1,0.6206666666666666,10,0.0,Low,0,2.0,1,2,2
1658,50,Male,350000,Self-Employed,Lake Dustin,3,35945.6,1,1,0.7,0.0,0.0,0.0,Home,37926.0,0.0,0.0,0.0,0.0,61003,31764,15088,35312,143167,0,1,0,0.4090474027217065,1.3002754191284869,0,0.4466666666666666,2,0.0,Low,0,0.0,1,1,3
1659,28,Female,350000,Salaried,Port Scottbury,19,181538.78,12,12,0.61,0.0,0.0,0.0,Auto,27195.0,0.0,0.0,0.0,0.0,50468,52959,16778,33309,153514,0,1,0,0.4386101753994988,0.932368033096008,0,0.686,24,0.0,Low,0,0.0,1,1,3
1660,56,Female,500000,Self-Employed,West Sarahview,11,64416.73,1,18,0.33,100000.0,0.36,0.0,Auto,7619.0,0.0,143347.0,50000.0,0.0,52297,40154,16297,28455,137203,1,1,1,0.2744054511890976,0.1828516115613225,0,0.2246666666666666,19,193347.0,Medium,0,0.0,3,2,3
1661,47,Male,500000,Salaried,Ambertown,18,17258.3,10,8,0.56,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,42005,41199,17515,15717,116436,0,0,0,0.2328715342569315,0.0,0,0.6026666666666667,18,0.0,Low,0,0.0,0,0,3
1662,48,Male,350000,Self-Employed,West Brian,16,67464.92,3,15,0.31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46482,26074,20935,24873,118364,0,0,0,0.3381818909088831,0.0,0,0.266,18,0.0,Low,0,0.0,0,0,3
1663,55,Female,350000,Student,Port Erika,4,94895.51,5,9,0.9,50000.0,0.93,1.0,Auto,4210.0,1.0,117575.0,0.0,0.0,48662,48763,17708,24751,139884,1,1,1,0.3996674295216299,0.1443379084145686,1,0.6733333333333333,14,117575.0,Medium,1,8.0,3,2,0
1664,57,Male,200000,Salaried,North Jenniferport,16,82561.84,1,8,0.9,100000.0,0.61,0.0,Personal,26857.0,0.0,79752.0,200000.0,0.0,40843,29963,15037,19714,105557,1,1,1,0.5277823610881945,1.6113233206007638,0,0.5666666666666667,9,279752.0,High,0,0.0,3,1,0
1665,46,Female,500000,Student,Lake Jon,9,2000.0,11,5,0.44,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,57858,41056,16996,29157,145067,0,0,0,0.2901334197331605,0.0,0,0.5573333333333333,16,0.0,Low,0,0.0,0,0,3
1666,24,Male,350000,Salaried,West Ashleyhaven,11,119590.98,8,10,0.91,50000.0,0.37,0.0,Home,11897.0,0.0,0.0,0.0,0.0,43655,25358,14208,26167,109388,1,1,0,0.3125362498964288,0.4078831582917157,0,0.7593333333333334,18,0.0,Low,0,0.0,2,1,3
1667,22,Male,500000,Student,Davidland,4,135066.33,5,12,0.24,50000.0,0.8,0.0,Personal,37575.0,0.0,36425.0,200000.0,1.0,47791,45955,16732,19081,129559,1,1,1,0.2591174817650364,0.9017783573194244,1,0.2773333333333333,17,236425.0,High,0,2.0,3,2,0
1668,38,Female,350000,Retired,Caseyside,7,152609.97,13,8,0.45,100000.0,0.16,0.0,Personal,38210.0,1.0,0.0,0.0,0.0,55633,40160,17253,20343,133389,1,1,0,0.3811103396847438,1.3100122281521775,0,0.6166666666666667,21,0.0,Low,1,3.0,2,1,0
1669,21,Female,350000,Retired,New Jessica,13,130627.4,11,13,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,58040,24585,16401,6911,105937,0,0,0,0.3026762780677769,0.0,0,0.4433333333333333,24,0.0,Low,0,0.0,0,0,3
1670,26,Male,800000,Student,Amyburgh,8,98965.27,1,11,0.48,0.0,0.0,0.0,Auto,7075.0,0.0,195307.0,0.0,1.0,59348,30508,18717,31010,139583,0,1,1,0.1744785319018351,0.1061234081488777,0,0.3146666666666666,12,195307.0,Medium,0,0.0,2,0,3
1671,44,Female,500000,Student,New Taraside,5,100976.92,12,19,0.57,0.0,0.0,0.0,Personal,39460.0,0.0,0.0,0.0,0.0,30048,29476,20116,13115,92755,0,1,0,0.185509628980742,0.947017271585482,0,0.662,31,0.0,Low,0,0.0,1,0,3
1672,38,Male,500000,Self-Employed,Johnsonville,5,88009.97,12,8,0.4,300000.0,0.31,0.0,0,0.0,0.0,0.0,0.0,0.0,48921,37335,12949,27985,127190,1,0,0,0.2543794912410175,0.0,0,0.56,20,0.0,Low,0,0.0,1,0,3
1673,50,Female,800000,Salaried,East Ashleyhaven,1,94308.21,6,9,0.36,300000.0,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,51421,48689,15722,15808,131640,1,0,0,0.1645497943127571,0.0,0,0.376,15,0.0,Low,0,0.0,1,0,3
1674,30,Male,800000,Self-Employed,Freybury,7,115275.7,14,14,0.81,0.0,0.0,0.0,Personal,16377.0,0.0,200265.0,200000.0,1.0,45839,38384,20874,20254,125351,0,1,1,0.1566885541393073,0.2456513152302715,0,0.8593333333333333,28,400265.0,High,0,0.0,2,0,3
1675,29,Male,1200000,Self-Employed,West Christopher,12,50157.55,4,2,0.81,50000.0,0.29,0.0,0,0.0,0.0,143281.0,200000.0,0.0,41634,44223,14805,27973,128635,1,0,1,0.1071957440035466,0.0,0,0.5926666666666667,6,343281.0,High,0,0.0,2,0,3
1676,49,Male,350000,Self-Employed,Parkton,15,128802.26,3,11,0.3,200000.0,0.82,0.0,Auto,3969.0,0.0,10275.0,0.0,1.0,60735,34486,16785,31245,143251,1,1,1,0.4092874020359942,0.1360753345599579,1,0.26,14,10275.0,Low,0,2.0,3,2,0
1677,22,Male,500000,Student,Lake Mike,12,125149.0,5,8,0.62,50000.0,0.31,1.0,Personal,39087.0,0.0,0.0,0.0,0.0,36400,31284,14947,28788,111419,1,1,0,0.2228375543248913,0.9380654864283258,0,0.5053333333333333,13,0.0,Low,1,3.0,2,2,0
1678,38,Male,500000,Retired,Ericafurt,11,44713.48,9,19,0.88,0.0,0.0,0.0,Personal,3387.0,0.0,0.0,0.0,0.0,36364,38788,16240,35525,126917,0,1,0,0.2538334923330153,0.0812860491348207,0,0.768,28,0.0,Low,0,0.0,1,0,3
1679,38,Female,350000,Salaried,Terrellmouth,5,113800.13,6,13,0.66,200000.0,0.34,0.0,Home,5489.0,0.0,30529.0,200000.0,1.0,30604,31893,15067,33294,110858,1,1,1,0.3167362378964631,0.1881878335599922,0,0.556,19,230529.0,High,0,0.0,3,1,3
1680,53,Male,800000,Salaried,Catherinemouth,11,53910.39,4,17,0.58,50000.0,0.76,0.0,Home,5890.0,0.0,0.0,0.0,0.0,25401,38431,20119,27281,111232,1,1,0,0.1390398262002172,0.0883486747698784,1,0.4546666666666666,21,0.0,Low,0,2.0,2,2,2
1681,24,Male,350000,Salaried,Angelaborough,4,126028.81,14,16,0.37,300000.0,0.14,0.0,Auto,38018.0,0.0,0.0,0.0,0.0,55668,16485,19628,35266,127047,1,1,0,0.3629903914560244,1.3034295966995415,0,0.5953333333333334,30,0.0,Low,0,0.0,2,1,3
1682,54,Male,800000,Retired,Joefurt,2,117250.5,6,11,0.47,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40913,35264,16817,18303,111297,0,0,0,0.1391210760986548,0.0,0,0.442,17,0.0,Low,0,0.0,0,0,3
1683,64,Female,1200000,Retired,Donnaburgh,10,122154.49,6,16,0.79,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,62647,44729,13297,34301,154974,0,0,0,0.1291448923792563,0.0,0,0.634,22,0.0,Low,0,0.0,0,0,3
1684,45,Male,500000,Student,East Melissa,16,162225.12,12,6,0.22,100000.0,0.68,0.0,Home,18073.0,0.0,0.0,0.0,0.0,57989,20360,16119,31253,125721,1,1,0,0.2514414971170057,0.4337415902018351,0,0.452,18,0.0,Low,0,0.0,2,2,3
1685,51,Female,500000,Self-Employed,Lake Samuelstad,19,10403.56,2,6,0.45,200000.0,0.61,0.0,Home,11142.0,0.0,0.0,0.0,0.0,57857,35907,15496,33121,142381,1,1,0,0.284761430477139,0.2674015823620233,0,0.3233333333333333,8,0.0,Low,0,0.0,2,2,3
1686,29,Male,200000,Salaried,Mooreside,5,116135.92,2,19,0.47,0.0,0.0,0.0,Home,29876.0,1.0,0.0,0.0,0.0,45348,34948,19447,32084,131827,0,1,0,0.6591317043414783,1.7924524528528287,0,0.3353333333333333,21,0.0,Low,1,3.0,1,1,0
1687,43,Female,800000,Retired,Christinaside,10,2000.0,9,18,0.82,0.0,0.0,0.0,Personal,8557.0,0.0,21989.0,200000.0,0.0,65641,45462,14327,20070,145500,0,1,1,0.1818747726565341,0.1283530747038794,0,0.732,27,221989.0,High,0,0.0,2,0,3
1688,59,Male,350000,Student,New Kelli,7,129425.58,5,2,0.27,200000.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,53762,29953,11360,10430,105505,1,0,0,0.3014419958800117,0.0,0,0.2953333333333333,7,0.0,Low,0,0.0,1,0,3
1689,49,Male,200000,Retired,Annafort,3,39830.71,14,13,0.26,0.0,0.0,0.0,0,0.0,0.0,176403.0,200000.0,1.0,52429,32430,17937,20300,123096,0,0,1,0.6154769226153869,0.0,0,0.5293333333333333,27,376403.0,High,0,0.0,1,1,3
1690,39,Male,800000,Salaried,West Briannaview,15,35548.75,8,18,0.63,50000.0,0.18,0.0,Home,13773.0,0.0,198431.0,100000.0,0.0,60811,28831,15294,18766,123702,1,1,1,0.1546273067158666,0.2065919011214831,0,0.5913333333333334,26,298431.0,High,0,0.0,3,2,3
