customer_id,age,gender,income,occupation,city,tenure_years,avg_balance,monthly_deposits,monthly_withdrawals,digital_txn_ratio,card_limit,utilization_ratio,delinquency_12m,loan_type,monthly_emi,overdue_flag,mf_investment,fd_amount,insurance_policy,shopping_spend,travel_spend,utility_spend,wallet_spend,total_spend_6m,has_credit_card,has_loan,has_investments
1317,58,Male,200000,Student,Danielton,12,55484.6,13,19,0.28,0.0,0.0,0.0,Home,24964.0,0.0,0.0,0.0,0.0,37993,51252,12606,21355,123206,0,1,0
1318,63,Male,1200000,Student,New Vickiebury,10,16548.66,3,5,0.27,300000.0,0.45,0.0,0,0.0,0.0,0.0,0.0,0.0,43279,21211,13990,13402,91882,1,0,0
1319,23,Male,1800000,Self-Employed,Curryton,3,144433.65,6,3,0.26,0.0,0.0,0.0,Auto,19476.0,0.0,0.0,0.0,0.0,40920,29851,19177,25898,115846,0,1,0
1320,51,Male,200000,Student,Brendaberg,13,57635.91,5,8,0.75,300000.0,0.12,0.0,Auto,10375.0,1.0,174532.0,200000.0,0.0,58056,37545,17533,17916,131050,1,1,1
1321,55,Female,200000,Salaried,Port Codyton,19,202044.14,13,8,0.59,300000.0,0.31,0.0,0,0.0,0.0,0.0,0.0,0.0,60726,21252,22955,20367,125300,1,0,0
1322,31,Female,200000,Retired,Christiantown,16,104681.42,13,18,0.26,50000.0,0.24,0.0,Personal,18188.0,1.0,0.0,0.0,0.0,55288,41197,16158,24979,137622,1,1,0
1323,55,Male,200000,Salaried,Cookbury,14,184807.24,12,1,0.42,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50396,33482,19811,19920,123609,0,0,0
1324,44,Male,500000,Salaried,South Jeremiah,4,2000.0,3,6,0.51,0.0,0.0,0.0,Personal,3230.0,0.0,0.0,0.0,0.0,44632,43574,17509,20929,126644,0,1,0
1325,52,Female,200000,Salaried,East Danielberg,11,62534.2,3,17,0.68,100000.0,0.33,0.0,Auto,14282.0,0.0,273759.0,200000.0,1.0,63789,27320,19221,30582,140912,1,1,1
1326,55,Female,1200000,Salaried,South Danielshire,5,22974.93,4,14,0.82,50000.0,0.77,0.0,Auto,14355.0,0.0,0.0,0.0,0.0,35611,29451,16505,11410,92977,1,1,0
1327,41,Female,500000,Self-Employed,North Darrellport,19,62093.68,14,8,0.79,0.0,0.0,0.0,Personal,23336.0,0.0,0.0,0.0,0.0,63431,28112,15506,17051,124100,0,1,0
1328,45,Male,200000,Salaried,New Georgeberg,19,60874.18,12,10,0.99,100000.0,0.79,0.0,0,0.0,0.0,245578.0,200000.0,0.0,33241,34556,20165,17077,105039,1,0,1
1329,63,Male,800000,Salaried,Jonathanbury,11,157976.51,5,7,0.9,0.0,0.0,0.0,0,0.0,0.0,267013.0,50000.0,1.0,40274,22896,15048,25414,103632,0,0,1
1330,45,Male,350000,Retired,Latoyamouth,19,85261.12,12,12,0.71,50000.0,0.83,0.0,0,0.0,0.0,0.0,0.0,0.0,51216,21918,20290,28588,122012,1,0,0
1331,43,Female,1200000,Student,Lake Tonya,14,180855.79,4,10,0.28,0.0,0.0,0.0,Auto,36649.0,0.0,102096.0,50000.0,0.0,54013,36423,13590,30153,134179,0,1,1
1332,54,Male,350000,Student,Anthonyview,5,109456.8,9,1,0.68,100000.0,0.42,1.0,0,0.0,0.0,0.0,0.0,0.0,35836,39598,16966,27764,120164,1,0,0
1333,25,Male,1800000,Student,Brownport,12,66992.59,10,11,0.65,300000.0,0.48,1.0,0,0.0,0.0,0.0,0.0,0.0,44094,30775,19083,32115,126067,1,0,0
1334,24,Male,1200000,Salaried,Meganville,10,54292.94,4,4,0.28,0.0,0.0,0.0,0,0.0,0.0,138167.0,100000.0,1.0,41123,55465,15117,32266,143971,0,0,1
1335,40,Female,1200000,Retired,Ericfurt,14,58334.34,9,7,0.77,100000.0,0.92,0.0,Auto,26889.0,0.0,0.0,0.0,0.0,62821,31730,12705,30315,137571,1,1,0
1336,31,Female,1200000,Salaried,Matthewhaven,18,57730.25,9,10,0.98,0.0,0.0,0.0,0,0.0,0.0,264598.0,0.0,1.0,63258,35511,17381,14949,131099,0,0,1
1337,47,Female,800000,Salaried,Barbarafurt,18,35559.18,14,17,0.39,50000.0,0.27,0.0,0,0.0,0.0,0.0,0.0,0.0,39657,39210,18857,26668,124392,1,0,0
1338,43,Female,1200000,Retired,East Timothy,12,50447.45,5,18,0.36,50000.0,0.3,1.0,0,0.0,0.0,0.0,0.0,0.0,63177,31035,15031,19608,128851,1,0,0
1339,25,Female,200000,Salaried,Lake Derek,9,111556.24,12,1,0.95,300000.0,0.33,0.0,Home,39836.0,0.0,22249.0,200000.0,0.0,48020,34990,15749,22681,121440,1,1,1
1340,30,Female,500000,Self-Employed,Erinmouth,1,94633.46,2,3,0.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40968,42273,19170,19823,122234,0,0,0
1341,27,Female,500000,Self-Employed,East Andrewview,15,80602.51,4,2,0.41,100000.0,0.4,0.0,Personal,18948.0,0.0,87437.0,200000.0,1.0,58653,28694,16934,28296,132577,1,1,1
1342,60,Female,800000,Salaried,Williamville,18,128635.04,14,7,0.74,100000.0,0.21,0.0,Personal,28016.0,0.0,0.0,0.0,0.0,62922,39853,17806,26483,147064,1,1,0
1343,37,Male,800000,Self-Employed,Evansville,14,38243.82,4,6,0.87,0.0,0.0,0.0,Personal,32621.0,0.0,0.0,0.0,0.0,52938,44483,15922,24432,137775,0,1,0
1344,40,Male,800000,Salaried,Devinton,1,199541.94,1,10,0.59,0.0,0.0,0.0,Home,9149.0,0.0,0.0,0.0,0.0,65398,36873,22165,21224,145660,0,1,0
1345,63,Male,500000,Self-Employed,Marchaven,8,109469.17,6,5,0.89,200000.0,0.81,1.0,Home,34376.0,0.0,0.0,0.0,0.0,56586,30339,17699,23596,128220,1,1,0
1346,40,Male,1800000,Retired,North William,3,2000.0,2,12,0.78,50000.0,0.17,0.0,0,0.0,0.0,0.0,0.0,0.0,48141,36938,9483,20165,114727,1,0,0
1347,48,Female,500000,Retired,Nicoleborough,13,50936.57,3,16,0.55,300000.0,0.64,0.0,0,0.0,0.0,60767.0,100000.0,0.0,55163,45087,19696,32056,152002,1,0,1
1348,33,Male,500000,Self-Employed,North Phillip,17,45092.24,13,6,0.62,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,61377,30527,16600,21937,130441,0,0,0
1349,58,Male,500000,Retired,Lake Jill,11,93016.66,6,14,0.37,50000.0,0.33,0.0,0,0.0,0.0,0.0,0.0,0.0,51885,30229,16616,20148,118878,1,0,0
1350,28,Male,200000,Student,Arielshire,11,119287.48,12,19,0.38,50000.0,0.51,0.0,0,0.0,0.0,0.0,0.0,0.0,48598,16148,14367,28690,107803,1,0,0
1351,42,Male,800000,Retired,Dicksonborough,8,81974.87,9,2,0.29,200000.0,0.25,0.0,Home,36957.0,0.0,0.0,0.0,0.0,77541,46688,12676,31756,168661,1,1,0
1352,46,Female,200000,Student,New Reneestad,16,96070.17,14,13,0.87,100000.0,0.9,0.0,0,0.0,0.0,236976.0,0.0,1.0,48673,43166,14542,16171,122552,1,0,1
1353,63,Male,350000,Student,North Kendra,13,2000.0,8,1,0.78,300000.0,0.58,0.0,0,0.0,0.0,0.0,0.0,0.0,44869,16480,19811,25994,107154,1,0,0
1354,47,Male,800000,Salaried,Meyerport,9,75011.99,2,3,0.9,0.0,0.0,0.0,Home,9753.0,0.0,0.0,0.0,0.0,39610,34376,19242,31842,125070,0,1,0
1355,55,Male,350000,Self-Employed,Wesleyhaven,5,110261.9,11,14,0.53,100000.0,0.15,0.0,Personal,20439.0,0.0,59711.0,0.0,1.0,64801,41870,14619,17553,138843,1,1,1
1356,62,Male,800000,Retired,East Elizabethborough,8,47522.05,14,7,0.73,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,44016,33023,18451,21595,117085,0,0,0
1357,35,Male,800000,Retired,West Donald,14,18066.6,1,19,0.25,50000.0,0.89,0.0,0,0.0,0.0,26313.0,0.0,1.0,49786,20573,20532,28146,119037,1,0,1
1358,40,Female,350000,Student,South Ryan,12,88264.63,12,15,0.27,0.0,0.0,0.0,Personal,4882.0,0.0,0.0,0.0,0.0,24111,39899,17767,27484,109261,0,1,0
1359,37,Female,1200000,Salaried,Meyermouth,19,102245.45,5,4,0.22,0.0,0.0,0.0,Auto,19660.0,0.0,0.0,0.0,0.0,54362,24383,20943,37072,136760,0,1,0
1360,31,Female,800000,Salaried,West Deborah,7,146391.5,9,3,0.79,50000.0,0.73,0.0,Personal,14243.0,0.0,260756.0,200000.0,1.0,53727,38183,12874,26459,131243,1,1,1
1361,64,Female,350000,Self-Employed,North Melissa,18,62497.27,10,2,0.37,300000.0,0.89,0.0,0,0.0,0.0,0.0,0.0,0.0,48036,33762,22894,18492,123184,1,0,0
1362,58,Female,1200000,Student,Port Curtisport,15,56189.64,8,3,0.65,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,51123,29834,16125,23231,120313,0,0,0
1363,57,Male,500000,Retired,Cabreramouth,5,84206.2,2,19,0.39,50000.0,0.26,0.0,Auto,9189.0,0.0,0.0,0.0,0.0,45572,52409,20920,23514,142415,1,1,0
1364,60,Female,200000,Retired,Porterview,12,81677.28,8,3,0.27,100000.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,57016,37219,19718,31528,145481,1,0,0
1365,43,Male,800000,Self-Employed,Grossfort,14,171475.58,1,17,0.64,300000.0,0.63,0.0,Home,24492.0,0.0,0.0,0.0,0.0,49939,48016,10880,24451,133286,1,1,0
1366,28,Male,350000,Salaried,Holmeschester,10,102047.88,14,8,0.28,50000.0,0.12,0.0,Personal,32864.0,0.0,0.0,0.0,0.0,39168,44937,10238,27446,121789,1,1,0
1367,59,Female,350000,Salaried,Port Wendyberg,4,83671.27,1,3,0.24,0.0,0.0,0.0,Personal,23987.0,0.0,0.0,0.0,0.0,57918,29219,20050,19812,126999,0,1,0
1368,33,Male,200000,Student,Cheyennemouth,5,75417.14,5,4,0.87,50000.0,0.43,0.0,Auto,28366.0,0.0,0.0,0.0,0.0,35869,34986,20332,22409,113596,1,1,0
1369,46,Male,800000,Student,West Mindyside,18,135066.09,8,2,0.46,100000.0,0.74,0.0,0,0.0,0.0,0.0,0.0,0.0,51379,44745,14224,19610,129958,1,0,0
1370,58,Male,1200000,Retired,West David,2,61376.23,13,4,0.7,0.0,0.0,0.0,Home,29264.0,0.0,274669.0,100000.0,0.0,67831,29219,11927,32052,141029,0,1,1
1371,51,Female,350000,Salaried,New Jameshaven,14,190919.78,12,19,0.7,200000.0,0.85,1.0,0,0.0,0.0,0.0,0.0,0.0,53246,32804,14065,20548,120663,1,0,0
1372,52,Male,350000,Self-Employed,Luisview,6,2000.0,1,7,0.44,300000.0,0.27,0.0,Auto,36224.0,0.0,0.0,0.0,0.0,37376,14656,12302,20612,84946,1,1,0
1373,30,Female,500000,Retired,Ayalaberg,14,161647.18,11,3,0.34,300000.0,0.73,0.0,Home,7968.0,0.0,0.0,0.0,0.0,53082,31330,22362,24228,131002,1,1,0
1374,44,Male,500000,Self-Employed,East Anthonybury,16,27181.03,6,11,0.35,0.0,0.0,0.0,Auto,7083.0,0.0,35736.0,50000.0,1.0,46948,39398,17768,23182,127296,0,1,1
1375,43,Female,200000,Salaried,South Michelle,10,118231.0,14,15,0.7,200000.0,0.11,0.0,Personal,36344.0,0.0,0.0,0.0,0.0,59582,41375,14350,20286,135593,1,1,0
1376,62,Male,350000,Self-Employed,Port James,2,30433.01,7,4,0.21,100000.0,0.2,0.0,Personal,29617.0,0.0,0.0,0.0,0.0,43436,17654,21286,23691,106067,1,1,0
1377,29,Female,350000,Student,New Timothyside,16,173924.62,14,19,0.75,100000.0,0.71,0.0,0,0.0,0.0,171696.0,50000.0,1.0,41685,43889,20172,19691,125437,1,0,1
1378,38,Female,800000,Salaried,New Garrettchester,8,25786.84,2,6,0.98,300000.0,0.86,1.0,0,0.0,0.0,21290.0,0.0,1.0,45338,36565,14409,26297,122609,1,0,1
1379,37,Male,1200000,Self-Employed,Ellisstad,15,100298.95,7,1,0.36,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47614,38183,19654,21097,126548,0,0,0
1380,35,Female,500000,Salaried,Port Davidfurt,7,11937.13,6,1,0.42,100000.0,0.56,0.0,0,0.0,0.0,0.0,0.0,0.0,50861,42730,16481,11324,121396,1,0,0
1381,33,Male,1800000,Retired,Lake Raymond,9,2000.0,10,1,0.25,50000.0,0.77,0.0,Auto,13285.0,1.0,281150.0,100000.0,1.0,53002,39485,15507,30630,138624,1,1,1
1382,60,Male,350000,Self-Employed,South Laura,18,2000.0,13,14,0.24,200000.0,0.64,0.0,0,0.0,0.0,159121.0,200000.0,0.0,53789,33803,20876,31413,139881,1,0,1
1383,33,Female,800000,Student,New Tamarafurt,12,106675.52,8,6,0.29,50000.0,0.14,0.0,Personal,10827.0,0.0,141682.0,200000.0,0.0,38988,40063,16672,14921,110644,1,1,1
1384,64,Female,800000,Retired,Ramirezchester,7,106030.11,11,6,0.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,53208,44242,14758,28631,140839,0,0,0
1385,55,Female,800000,Student,Port Jamie,16,30006.03,4,17,0.61,50000.0,0.54,0.0,Home,5923.0,0.0,0.0,0.0,0.0,31000,30952,15150,28958,106060,1,1,0
1386,59,Female,500000,Student,Morriston,8,93955.17,3,4,0.34,50000.0,0.75,0.0,0,0.0,0.0,191973.0,50000.0,1.0,58845,37713,16405,32060,145023,1,0,1
1387,33,Male,1200000,Salaried,North Andrea,17,78143.28,6,10,0.32,100000.0,0.18,0.0,0,0.0,0.0,21018.0,200000.0,1.0,45933,43737,19710,35390,144770,1,0,1
1388,57,Male,500000,Self-Employed,Jacobstown,13,87232.34,7,16,0.32,0.0,0.0,0.0,Personal,23614.0,0.0,22394.0,0.0,1.0,38372,39313,16486,21778,115949,0,1,1
1389,46,Male,1200000,Self-Employed,East Victoriaville,4,118788.61,12,14,0.81,300000.0,0.79,0.0,0,0.0,0.0,165362.0,200000.0,0.0,55353,36449,13583,26943,132328,1,0,1
1390,59,Male,1200000,Self-Employed,South Steven,13,89956.75,2,6,0.68,50000.0,0.88,0.0,Personal,37374.0,0.0,179269.0,200000.0,1.0,48009,27599,18324,26776,120708,1,1,1
1391,52,Female,350000,Retired,North Richard,6,92199.3,12,3,0.37,0.0,0.0,0.0,0,0.0,0.0,132514.0,0.0,0.0,61762,43808,14353,22417,142340,0,0,1
1392,48,Female,350000,Retired,Brandihaven,3,38937.09,14,18,0.97,50000.0,0.59,0.0,Home,22229.0,0.0,0.0,0.0,0.0,45540,27981,21886,25361,120768,1,1,0
1393,48,Male,500000,Student,South Jennifershire,2,169003.6,1,15,0.91,0.0,0.0,0.0,Home,16875.0,0.0,56963.0,100000.0,0.0,57819,42752,22961,16363,139895,0,1,1
1394,36,Male,350000,Retired,Susanbury,6,2000.0,4,15,0.83,0.0,0.0,0.0,Auto,17150.0,0.0,231665.0,50000.0,0.0,46401,31457,20408,24423,122689,0,1,1
1395,28,Female,500000,Retired,New Amber,6,115038.55,7,18,0.63,100000.0,0.72,0.0,0,0.0,0.0,0.0,0.0,0.0,39070,43481,15135,19118,116804,1,0,0
1396,34,Female,350000,Salaried,Lake Linda,10,83280.94,14,1,0.84,100000.0,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,60529,44647,16282,25617,147075,1,0,0
1397,23,Male,1200000,Self-Employed,Lake Lauren,12,31485.73,11,6,0.37,0.0,0.0,0.0,0,0.0,0.0,140557.0,100000.0,1.0,51710,29618,13008,26297,120633,0,0,1
1398,51,Female,500000,Salaried,Lake Brandonfort,5,102143.19,7,11,0.29,0.0,0.0,0.0,0,0.0,0.0,122022.0,200000.0,0.0,58776,36326,15485,28300,138887,0,0,1
1399,45,Male,200000,Student,Gregorymouth,7,136699.35,13,19,0.31,0.0,0.0,0.0,0,0.0,0.0,237212.0,0.0,0.0,47395,41742,15645,24899,129681,0,0,1
1400,42,Male,800000,Salaried,New Carolynbury,13,104822.76,8,8,0.47,300000.0,0.11,0.0,Auto,6281.0,0.0,0.0,0.0,0.0,36758,31438,18219,24247,110662,1,1,0
1401,62,Male,800000,Student,East Nancyborough,13,99601.37,7,14,0.25,0.0,0.0,0.0,0,0.0,0.0,233188.0,200000.0,0.0,34476,45716,18687,32082,130961,0,0,1
1402,37,Female,350000,Salaried,Woodchester,1,5852.52,9,1,0.34,0.0,0.0,0.0,Home,39491.0,0.0,0.0,0.0,0.0,31427,21610,17551,25323,95911,0,1,0
1403,21,Female,350000,Student,Shannonton,17,81833.0,5,1,0.93,0.0,0.0,0.0,Auto,15924.0,0.0,0.0,0.0,0.0,45125,35990,14209,31465,126789,0,1,0
1404,44,Male,500000,Salaried,Donnaport,18,111646.85,1,15,0.44,200000.0,0.7,0.0,Personal,31468.0,0.0,0.0,0.0,0.0,79514,54300,19558,23921,177293,1,1,0
1405,47,Female,200000,Retired,Josetown,14,80879.84,14,15,0.59,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,44897,41512,17216,35246,138871,0,0,0
1406,28,Male,350000,Salaried,South Seanport,15,2000.0,2,17,0.27,200000.0,0.38,0.0,Personal,19664.0,0.0,116227.0,100000.0,1.0,40225,32636,18657,29051,120569,1,1,1
1407,33,Female,500000,Salaried,Port Tommy,17,3374.93,8,19,0.28,100000.0,0.4,0.0,Home,22934.0,0.0,0.0,0.0,0.0,61835,29381,17620,30562,139398,1,1,0
1408,48,Male,800000,Salaried,Frankfurt,16,15008.69,1,10,0.53,300000.0,0.49,0.0,0,0.0,0.0,152513.0,200000.0,1.0,48510,34025,12697,25541,120773,1,0,1
1409,22,Male,800000,Salaried,South Toddfort,17,73366.38,11,18,0.54,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35592,41156,12721,26301,115770,0,0,0
1410,50,Male,1800000,Self-Employed,West Luis,18,189891.72,1,3,0.91,50000.0,0.54,1.0,0,0.0,0.0,0.0,0.0,0.0,46729,26427,17855,19144,110155,1,0,0
1411,49,Male,800000,Retired,Lynchshire,18,167284.97,9,8,0.91,100000.0,0.47,0.0,Personal,37934.0,0.0,0.0,0.0,0.0,67519,38323,17977,29393,153212,1,1,0
1412,33,Female,800000,Salaried,Leslieton,16,192845.67,9,16,0.97,100000.0,0.5,1.0,Personal,24566.0,0.0,0.0,0.0,0.0,56152,31915,18315,18059,124441,1,1,0
1413,37,Female,500000,Salaried,Lake Ronald,15,79963.49,12,19,0.63,100000.0,0.64,0.0,0,0.0,0.0,290130.0,200000.0,0.0,62274,25946,17372,23241,128833,1,0,1
1414,29,Male,500000,Salaried,West Reginaborough,12,151797.63,6,15,0.75,200000.0,0.53,0.0,0,0.0,0.0,212854.0,100000.0,0.0,47178,19501,19352,17056,103087,1,0,1
1415,51,Male,200000,Retired,Alexanderbury,1,160680.92,5,2,0.4,0.0,0.0,0.0,Auto,7627.0,0.0,0.0,0.0,0.0,59032,35594,19291,24890,138807,0,1,0
1416,29,Male,800000,Salaried,Ortizside,1,135515.33,12,14,0.55,0.0,0.0,0.0,0,0.0,0.0,57770.0,200000.0,1.0,63786,42289,17216,16281,139572,0,0,1
1417,64,Female,200000,Salaried,North Deborahton,2,216454.41,8,17,0.56,50000.0,0.87,0.0,Auto,37904.0,0.0,0.0,0.0,0.0,53762,51750,14446,20794,140752,1,1,0
1418,36,Male,350000,Retired,East Nancy,15,100110.53,7,18,0.26,300000.0,0.86,0.0,Home,19633.0,0.0,0.0,0.0,0.0,64836,38433,15781,23114,142164,1,1,0
1419,32,Male,800000,Self-Employed,Wyattburgh,14,27531.19,5,12,0.34,0.0,0.0,0.0,Auto,15960.0,0.0,0.0,0.0,0.0,63465,51620,20060,22336,157481,0,1,0
1420,28,Female,350000,Retired,Tamaraview,12,2000.0,13,6,0.43,0.0,0.0,0.0,0,0.0,0.0,190715.0,50000.0,1.0,54155,35977,23023,17162,130317,0,0,1
1421,21,Female,500000,Salaried,East Carlamouth,10,30967.94,9,19,0.62,100000.0,0.34,0.0,0,0.0,0.0,238631.0,50000.0,1.0,54500,34113,18737,14814,122164,1,0,1
1422,31,Female,500000,Retired,East Kimberlyburgh,17,133425.12,12,13,0.91,200000.0,0.12,0.0,0,0.0,0.0,0.0,0.0,0.0,71457,36170,15219,30904,153750,1,0,0
1423,53,Male,350000,Student,Ronaldborough,8,73263.45,6,12,0.43,100000.0,0.23,0.0,Auto,16554.0,0.0,0.0,0.0,0.0,33806,34927,15823,16547,101103,1,1,0
1424,43,Male,1200000,Self-Employed,Lake Andrewland,18,29778.79,11,7,0.77,0.0,0.0,0.0,Personal,30703.0,0.0,0.0,0.0,0.0,62876,41341,20871,33260,158348,0,1,0
1425,58,Female,200000,Student,Port Carl,19,51286.74,14,2,0.39,50000.0,0.87,0.0,0,0.0,0.0,0.0,0.0,0.0,44074,26763,19591,26048,116476,1,0,0
1426,28,Female,800000,Self-Employed,Port Matthewview,3,110939.64,14,3,0.98,100000.0,0.42,0.0,Auto,9140.0,0.0,21294.0,200000.0,1.0,55957,40435,14756,14907,126055,1,1,1
1427,31,Male,350000,Self-Employed,Longmouth,19,99760.61,6,1,0.71,100000.0,0.6,0.0,0,0.0,0.0,144105.0,200000.0,1.0,64339,36287,14931,25307,140864,1,0,1
1428,22,Female,800000,Retired,West Samuelfort,19,24863.64,4,3,0.43,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49809,41358,17703,9630,118500,0,0,0
1429,59,Female,350000,Retired,East Gina,17,74407.76,14,15,0.93,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,53727,37698,17279,33228,141932,0,0,0
1430,26,Male,800000,Salaried,Hallport,6,36835.27,4,2,0.2,0.0,0.0,0.0,Personal,30243.0,1.0,0.0,0.0,0.0,38560,44657,14577,23240,121034,0,1,0
1431,48,Female,800000,Retired,North Maureenfort,5,53857.35,10,14,0.61,200000.0,0.51,0.0,0,0.0,0.0,0.0,0.0,0.0,50917,35601,21418,27108,135044,1,0,0
1432,24,Male,350000,Retired,Nicholsburgh,17,78027.53,14,14,0.29,50000.0,0.13,1.0,0,0.0,0.0,263938.0,0.0,1.0,57632,28741,16641,36391,139405,1,0,1
1433,63,Male,350000,Self-Employed,West Mary,13,115465.43,8,10,0.89,200000.0,0.22,0.0,0,0.0,0.0,0.0,0.0,0.0,49935,45714,13138,8524,117311,1,0,0
1434,52,Male,500000,Retired,East Jeffreyfort,4,70615.44,13,9,0.98,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50665,42559,14889,24202,132315,0,0,0
1435,39,Female,350000,Retired,Dunntown,3,95838.46,5,3,0.79,0.0,0.0,0.0,Home,19605.0,0.0,141087.0,200000.0,1.0,45855,40881,13702,27378,127816,0,1,1
1436,60,Female,350000,Student,Jeanside,1,2968.77,13,12,0.97,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40425,46730,20285,28708,136148,0,0,0
1437,62,Female,350000,Retired,South Paulborough,8,140109.87,6,5,0.67,200000.0,0.49,0.0,Personal,28957.0,0.0,0.0,0.0,0.0,55230,24079,16942,27849,124100,1,1,0
1438,53,Female,1200000,Self-Employed,North Ashleyfurt,8,104030.18,10,18,0.96,100000.0,0.8,1.0,Auto,4188.0,0.0,0.0,0.0,0.0,37106,52544,20077,12538,122265,1,1,0
1439,44,Male,350000,Student,West Christopher,4,112423.04,6,12,0.4,100000.0,0.31,1.0,0,0.0,0.0,53751.0,100000.0,1.0,45671,32957,17986,30125,126739,1,0,1
1440,58,Male,200000,Salaried,New Christophermouth,9,196176.63,10,2,0.29,200000.0,0.78,0.0,Home,3796.0,0.0,207939.0,100000.0,0.0,67746,35231,16434,23419,142830,1,1,1
1441,36,Female,800000,Salaried,Port Destinystad,14,11294.78,6,7,0.28,200000.0,0.52,0.0,Home,39939.0,0.0,209654.0,100000.0,1.0,46283,39292,10511,21322,117408,1,1,1
1442,45,Female,1200000,Student,Michaelchester,3,131515.43,7,17,0.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,53869,31822,15913,24618,126222,0,0,0
1443,44,Male,500000,Self-Employed,Austinmouth,10,162675.8,1,4,0.54,200000.0,0.22,0.0,Personal,19882.0,0.0,236574.0,100000.0,0.0,51361,37458,14066,25992,128877,1,1,1
1444,29,Male,800000,Self-Employed,West Derricktown,8,30953.37,4,9,0.96,50000.0,0.56,0.0,Auto,11116.0,0.0,0.0,0.0,0.0,37537,47729,14321,24351,123938,1,1,0
1445,30,Male,350000,Student,North Jamesmouth,5,64595.93,1,15,0.87,100000.0,0.29,0.0,0,0.0,0.0,0.0,0.0,0.0,47749,39475,15303,26459,128986,1,0,0
1446,23,Male,800000,Self-Employed,South Charlesview,16,150698.09,6,10,0.73,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,43297,33195,15995,16145,108632,0,0,0
1447,35,Female,500000,Student,Latoyaview,9,2000.0,6,19,0.67,0.0,0.0,0.0,Personal,14389.0,0.0,280134.0,0.0,1.0,42417,44863,11684,17782,116746,0,1,1
1448,64,Male,500000,Self-Employed,Osbornfort,2,122848.08,12,7,0.4,50000.0,0.17,0.0,Auto,30384.0,0.0,50326.0,100000.0,1.0,62160,34787,13049,26782,136778,1,1,1
1449,43,Male,1200000,Student,West Cassandra,12,2000.0,10,13,0.36,100000.0,0.48,0.0,0,0.0,0.0,0.0,0.0,0.0,45398,41726,22667,24283,134074,1,0,0
1450,43,Female,350000,Salaried,Port Cindy,16,180373.61,9,18,0.82,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,58886,43947,20211,30362,153406,0,0,0
1451,21,Female,500000,Self-Employed,South John,2,67044.18,8,17,0.62,200000.0,0.54,0.0,Personal,20738.0,0.0,0.0,0.0,0.0,56372,43848,16665,25531,142416,1,1,0
1452,50,Male,1200000,Retired,West Devin,17,34883.38,1,18,0.96,0.0,0.0,0.0,0,0.0,0.0,65020.0,200000.0,1.0,50233,38381,17795,15886,122295,0,0,1
1453,42,Female,350000,Self-Employed,Lake Jennifer,1,149065.84,10,3,0.87,0.0,0.0,0.0,Personal,39843.0,0.0,219896.0,200000.0,0.0,43337,40037,16118,26859,126351,0,1,1
1454,58,Female,800000,Salaried,East Jason,14,107323.52,4,7,0.42,100000.0,0.69,0.0,Auto,20456.0,0.0,0.0,0.0,0.0,59355,35146,12952,36345,143798,1,1,0
1455,35,Male,500000,Salaried,Chelseaburgh,5,76265.57,14,16,0.86,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,51730,34302,18496,19061,123589,0,0,0
1456,26,Male,1200000,Self-Employed,Jenniferhaven,16,2942.85,14,3,0.28,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28447,28527,15420,27678,100072,0,0,0
1457,64,Male,800000,Retired,Stevenborough,4,112430.15,7,14,0.48,0.0,0.0,0.0,Auto,18058.0,0.0,0.0,0.0,0.0,57796,26983,12537,16589,113905,0,1,0
1458,47,Male,1200000,Student,Lake Michele,3,166778.46,13,3,0.93,100000.0,0.54,0.0,0,0.0,0.0,0.0,0.0,0.0,49564,47754,16742,22490,136550,1,0,0
1459,42,Male,500000,Self-Employed,Port Rebecca,3,70683.84,3,13,0.36,300000.0,0.69,0.0,0,0.0,0.0,0.0,0.0,0.0,53926,35816,17203,16739,123684,1,0,0
1460,60,Female,350000,Self-Employed,Port Barbarabury,17,55625.97,2,15,0.5,100000.0,0.36,0.0,Personal,26488.0,1.0,181627.0,200000.0,1.0,26653,36089,16169,31024,109935,1,1,1
