customer_id,month,shopping_spend,travel_spend,utility_spend,wallet_spend
1582,1,7434,7807,814,6527
1582,2,5621,9130,3434,2709
1582,3,7331,2537,2632,1409
1582,4,7468,11406,3299,5843
1582,5,7617,4798,2507,5026
1582,6,6113,855,525,5992
1583,1,7780,7409,3913,1818
1583,2,9466,3620,1435,6974
1583,3,13022,3199,3166,907
1583,4,12179,4943,4306,1870
1583,5,3510,1823,755,5361
1583,6,8287,7173,3420,5753
1584,1,9848,10743,3139,3894
1584,2,13398,11002,1791,6126
1584,3,3924,7563,4134,47
1584,4,8846,10960,2013,5224
1584,5,1069,11894,4596,3983
1584,6,3861,5694,4675,2470
1585,1,5572,1585,1933,2013
1585,2,10632,8554,1799,1252
1585,3,8542,8524,4037,3052
1585,4,9872,5501,2814,1590
1585,5,12493,9194,4673,2919
1585,6,1817,1908,860,5910
1586,1,9252,4102,1794,2894
1586,2,5616,212,1688,230
1586,3,7970,8859,2911,6021
1586,4,9073,10254,3689,4183
1586,5,6635,750,2774,3897
1586,6,12918,1267,920,4097
1587,1,5526,1383,4408,5590
1587,2,6832,3654,646,5383
1587,3,13045,11077,4384,1353
1587,4,6173,3884,1270,2123
1587,5,11531,3461,2273,2676
1587,6,13328,1740,892,5459
1588,1,10865,40,3470,7860
1588,2,14315,2057,1060,914
1588,3,14385,10287,3695,1174
1588,4,10827,6632,3185,3762
1588,5,7371,2314,3830,3835
1588,6,3492,2632,2115,1031
1589,1,2192,2199,880,7748
1589,2,8587,11224,4339,5573
1589,3,2350,9645,3631,1151
1589,4,10598,1193,1051,1050
1589,5,11244,6588,3879,7242
1589,6,10958,5503,752,6977
1590,1,6083,6790,678,5502
1590,2,14937,8448,4415,4852
1590,3,11928,9671,3101,1167
1590,4,12808,7768,3142,5602
1590,5,7927,8079,4172,3039
1590,6,4382,8939,3260,5841
1591,1,3710,2492,595,4439
1591,2,14002,243,4208,537
1591,3,12658,4371,2335,3857
1591,4,8267,11988,2177,5977
1591,5,7540,601,4012,7638
1591,6,13821,6793,4535,1073
1592,1,2635,8463,4442,4064
1592,2,10698,6639,4918,1811
1592,3,1192,507,1661,5099
1592,4,12714,7478,4499,7724
1592,5,7330,7013,4040,4567
1592,6,2658,2135,4733,5893
1593,1,4803,3833,2365,3944
1593,2,12165,9038,1458,2903
1593,3,6182,9289,3591,1052
1593,4,14473,2753,2229,5761
1593,5,2991,4917,4428,1297
1593,6,10964,1744,4881,1287
1594,1,12932,7218,2374,7287
1594,2,8012,3537,3197,5775
1594,3,9824,7729,4317,4661
1594,4,8483,4420,4618,222
1594,5,6725,838,538,1794
1594,6,1770,11166,3834,2432
1595,1,6530,8896,4250,4203
1595,2,14058,1210,1263,351
1595,3,14818,8467,4055,282
1595,4,4667,11026,2218,318
1595,5,9916,7722,2168,4470
1595,6,13179,11979,3760,3261
1596,1,14385,1524,2226,4245
1596,2,4163,6795,739,7228
1596,3,1610,10031,4831,7399
1596,4,1228,5008,1255,6874
1596,5,9499,9500,3789,1352
1596,6,4250,11498,1421,5344
1597,1,1735,3402,4624,6330
1597,2,6895,5843,2696,4099
1597,3,4363,10922,4304,4178
1597,4,2177,10019,1418,3045
1597,5,9667,11944,830,348
1597,6,7059,467,2251,686
1598,1,5264,7436,2221,7504
1598,2,10969,3257,1881,5441
1598,3,9445,7620,526,6449
1598,4,3618,10595,1486,1613
1598,5,12726,9370,3246,695
1598,6,14813,6612,3876,1755
1599,1,14015,8848,4973,1272
1599,2,11611,6911,4505,4562
1599,3,2024,2585,2231,6424
1599,4,6996,8819,3044,6201
1599,5,7572,268,4554,2656
1599,6,2432,7441,554,6042
1600,1,13087,6711,4132,2457
1600,2,10584,10355,2293,7497
1600,3,9123,6227,2841,7298
1600,4,4017,8155,966,6010
1600,5,11704,8756,3999,2430
1600,6,12030,4255,2937,1794
1601,1,12266,11171,1331,6539
1601,2,1281,6948,3747,3657
1601,3,4627,8330,1750,6747
1601,4,11589,8722,2233,1335
1601,5,4702,108,1222,498
1601,6,11296,9310,2015,5898
1602,1,7992,10384,3330,5061
1602,2,4517,6282,2925,268
1602,3,9528,5147,4324,6609
1602,4,6275,11702,4324,1191
1602,5,8059,352,3061,204
1602,6,4329,1786,2931,3428
1603,1,3372,2117,1061,1887
1603,2,5271,6654,1220,392
1603,3,1244,11385,3739,5031
1603,4,9321,6728,4473,1682
1603,5,5704,8056,3590,4768
1603,6,13791,4844,2352,2589
1604,1,8142,7357,2437,4993
1604,2,7146,901,1856,1363
1604,3,7303,9086,3986,3644
1604,4,8432,6210,2473,1118
1604,5,10934,4336,3588,2796
1604,6,11654,10460,2043,7997
1605,1,11431,424,3003,2858
1605,2,4296,11993,2037,7342
1605,3,12579,1200,1794,6140
1605,4,14180,8625,3295,1965
1605,5,8627,5633,1168,1913
1605,6,8068,4466,1618,5308
1606,1,5960,11307,2807,2854
1606,2,8355,6404,4533,4652
1606,3,2287,10033,2361,2984
1606,4,6129,803,2359,4198
1606,5,3957,6987,1000,1228
1606,6,1096,6540,4384,7816
1607,1,4638,4657,3043,7699
1607,2,10579,10496,4800,1365
1607,3,11738,6092,691,1826
1607,4,14435,6381,724,7356
1607,5,1772,9437,3512,2666
1607,6,2624,8123,3974,1995
1608,1,5152,519,4029,1425
1608,2,1872,957,4753,6270
1608,3,12780,3031,736,4428
1608,4,8991,4720,3726,1567
1608,5,1909,1960,4087,3338
1608,6,2385,815,2968,5516
1609,1,4784,9001,821,4398
1609,2,8642,843,3071,6594
1609,3,9602,11762,1323,7935
1609,4,3500,2809,2886,1875
1609,5,5154,6102,3839,2527
1609,6,9860,11780,3571,6591
1610,1,3930,5674,2101,5253
1610,2,9404,2146,3842,6801
1610,3,10264,2222,1529,7922
1610,4,3601,11570,4038,527
1610,5,6835,8919,2620,2114
1610,6,9784,7767,3997,6719
1611,1,13721,7558,766,3464
1611,2,7912,3883,4167,1202
1611,3,4847,1606,4039,6788
1611,4,8371,8659,2570,4792
1611,5,13614,6720,1158,5889
1611,6,13171,536,2927,6063
1612,1,7122,9041,2673,5790
1612,2,13729,4924,2591,7944
1612,3,11900,9574,4794,1676
1612,4,6843,8844,4903,7963
1612,5,8524,11352,4259,7532
1612,6,13761,10464,4955,2471
1613,1,6110,3125,2882,4994
1613,2,7238,314,987,5494
1613,3,12127,6972,3184,7029
1613,4,4883,8878,2491,6364
1613,5,3927,1444,4632,7496
1613,6,11156,11933,3519,7539
1614,1,4964,1512,1523,1950
1614,2,7348,2318,2232,5929
1614,3,1630,10813,2828,3083
1614,4,7128,11528,4792,1718
1614,5,6933,8646,3807,6756
1614,6,5102,6532,2471,7292
1615,1,13964,5411,1486,512
1615,2,10721,717,3356,3520
1615,3,10095,9196,540,6522
1615,4,6994,3929,3675,6508
1615,5,6360,3331,4853,7417
1615,6,10181,5934,4625,1105
1616,1,7429,5997,854,7424
1616,2,10529,1858,1034,3066
1616,3,14228,6518,752,1967
1616,4,6694,7211,4134,7357
1616,5,11991,7886,3157,6200
1616,6,12433,4875,1989,4945
1617,1,5667,8963,3994,7570
1617,2,11090,7084,4839,2462
1617,3,8344,10910,3101,7087
1617,4,4091,9327,1223,2655
1617,5,12795,1039,3054,3128
1617,6,4346,6878,3584,7926
1618,1,4603,2410,3903,3504
1618,2,2262,5529,3094,5288
1618,3,8561,4427,1515,4932
1618,4,8326,1461,3885,2145
1618,5,6947,6357,2978,3035
1618,6,1444,1743,533,61
1619,1,10294,11217,4088,6450
1619,2,1352,1081,2670,1628
1619,3,5098,9006,4371,3960
1619,4,12311,10138,752,3619
1619,5,14399,4405,1031,1666
1619,6,1196,5506,1435,3322
1620,1,13091,10181,962,1402
1620,2,2733,8214,3247,1821
1620,3,4238,11431,2083,1236
1620,4,1812,8597,3623,5889
1620,5,10229,8721,1701,4878
1620,6,7948,8310,2398,3923
1621,1,6449,11844,2579,4033
1621,2,5843,2293,3320,4948
1621,3,14103,2115,1363,4067
1621,4,9247,3971,3184,7614
1621,5,8081,9632,2309,5530
1621,6,13415,7118,560,7049
1622,1,4407,8579,1163,6458
1622,2,10819,1226,2747,2752
1622,3,11101,2945,3183,6259
1622,4,3002,7133,2024,3710
1622,5,3456,8756,1916,4265
1622,6,9435,3867,4504,5180
1623,1,7047,11176,2622,1528
1623,2,1369,11476,2673,1175
1623,3,12840,10355,4093,5599
1623,4,14147,10814,2121,4288
1623,5,1354,8249,3873,7512
1623,6,4355,5584,2755,7903
1624,1,10018,7660,1271,5742
1624,2,6755,680,1071,1341
1624,3,12786,2579,4730,350
1624,4,13861,5750,3191,4295
1624,5,7386,3320,3401,7830
1624,6,2880,5923,1512,5616
1625,1,11329,10007,4898,4420
1625,2,14070,10142,2253,6403
1625,3,8038,11907,1695,625
1625,4,9636,7358,582,153
1625,5,9625,4512,4268,7406
1625,6,6949,10071,4757,7805
1626,1,9833,4394,2875,1456
1626,2,9724,7819,4079,6569
1626,3,14670,3632,2671,736
1626,4,3026,6316,3068,4834
1626,5,4739,1441,2707,1142
1626,6,1960,9062,588,4787
1627,1,12593,10689,2679,7704
1627,2,10807,2110,2331,107
1627,3,9004,9911,4234,1619
1627,4,6506,3455,1505,6013
1627,5,1306,8399,1239,7359
1627,6,14957,3659,1418,2669
1628,1,13453,2948,3189,2050
1628,2,1646,6489,1983,2481
1628,3,1955,5056,1204,6496
1628,4,12508,8699,2600,5640
1628,5,14952,4494,2941,3446
1628,6,6681,6867,568,2523
1629,1,13385,1638,4441,15
1629,2,6198,7912,2266,3369
1629,3,7553,3741,2486,1234
1629,4,1183,1943,539,702
1629,5,7596,9530,3539,6204
1629,6,10907,10718,4318,2083
1630,1,10443,8734,2810,2170
1630,2,3265,5465,775,7265
1630,3,6024,11730,2553,6266
1630,4,10301,9957,3652,7059
1630,5,1361,7593,3250,7934
1630,6,13328,5849,4709,5996
1631,1,7343,8348,2034,7473
1631,2,1849,6466,721,2306
1631,3,9793,9185,3264,6986
1631,4,10478,4074,4622,1030
1631,5,14575,2403,4424,5273
1631,6,9467,8412,550,841
1632,1,9065,11635,627,2845
1632,2,3276,1370,4484,6338
1632,3,13231,8292,3575,4055
1632,4,5807,4257,4988,5305
1632,5,2104,5815,2249,2128
1632,6,12998,200,4546,702
1633,1,13969,882,4282,4333
1633,2,7892,6489,1768,2497
1633,3,10519,7621,2964,5925
1633,4,13544,2102,1661,5491
1633,5,10822,3196,523,7623
1633,6,1091,8687,3935,2610
1634,1,8037,10951,4230,6236
1634,2,13666,10958,1615,310
1634,3,3093,7310,4567,2271
1634,4,7310,5094,2865,1220
1634,5,11057,4083,1162,5855
1634,6,6847,10115,3870,1061
1635,1,8822,11544,1933,5621
1635,2,13838,10295,4518,2916
1635,3,7048,4207,3935,4243
1635,4,7641,9523,3093,1324
1635,5,5876,8250,3052,5520
1635,6,5550,377,1729,5983
1636,1,1752,1433,3695,7838
1636,2,14775,4411,2036,7341
1636,3,6337,6837,2222,605
1636,4,5136,7218,4088,4439
1636,5,13965,11969,1158,2725
1636,6,10652,6705,1857,859
1637,1,3721,4995,3632,5998
1637,2,11072,11764,2794,3013
1637,3,1731,2405,892,691
1637,4,3385,7070,3401,5187
1637,5,4232,8803,1942,7436
1637,6,13878,6332,3668,7131
1638,1,3913,1589,658,1072
1638,2,8632,2709,4819,2240
1638,3,6167,104,1461,280
1638,4,5116,3556,3188,1439
1638,5,12848,173,4856,167
1638,6,4216,564,4816,2667
1639,1,10554,9063,4159,6791
1639,2,10322,3806,4465,7132
1639,3,9096,7444,1619,497
1639,4,2024,2226,2708,5657
1639,5,11153,309,2592,1690
1639,6,7962,3099,711,5639
1640,1,2881,3076,2046,2388
1640,2,9391,10905,3759,4397
1640,3,5235,371,3920,7431
1640,4,6545,9204,2649,7872
1640,5,10608,1667,3950,6982
1640,6,10270,1336,3756,2470
1641,1,5763,8696,2136,4449
1641,2,12336,6165,4578,4268
1641,3,7592,1375,1669,5386
1641,4,10186,8032,887,4129
1641,5,9495,8274,983,3368
1641,6,10621,366,2867,7371
1642,1,3096,6773,2818,3715
1642,2,4719,478,2422,2790
1642,3,2926,6990,711,5008
1642,4,4593,10319,611,3865
1642,5,1277,6542,3059,1593
1642,6,7907,1851,666,4994
1643,1,8860,9623,1962,513
1643,2,12971,8598,3630,2616
1643,3,10174,8903,4796,3658
1643,4,11476,10718,2036,1890
1643,5,14877,957,4482,4614
1643,6,3459,751,4427,7081
1644,1,13259,3621,4342,7323
1644,2,1011,4267,4098,3445
1644,3,5406,1118,2504,337
1644,4,13207,9989,563,720
1644,5,6666,6609,2558,4886
1644,6,10528,11845,2917,5284
1645,1,1079,4060,1552,3067
1645,2,12945,1691,2821,2991
1645,3,8568,2288,3901,5348
1645,4,9856,1518,2890,2225
1645,5,2993,5160,760,1285
1645,6,1386,8492,1753,2634
1646,1,6820,9327,3293,6319
1646,2,9599,11629,3107,409
1646,3,9368,1751,4010,4995
1646,4,9240,10185,4368,281
1646,5,12730,8660,1734,7294
1646,6,14309,3388,4891,6757
1647,1,14330,2769,3397,3931
1647,2,14458,5208,1346,239
1647,3,11096,11094,2272,2699
1647,4,10311,3058,681,2907
1647,5,7881,3209,2111,492
1647,6,12107,11508,3412,7572
1648,1,12411,6800,1825,7073
1648,2,1845,11785,620,5779
1648,3,13223,5053,4506,730
1648,4,2853,4174,1478,7513
1648,5,13427,5655,1239,4384
1648,6,6956,6472,1371,1997
1649,1,11339,11864,3742,5382
1649,2,9030,8563,2352,543
1649,3,14012,496,2577,5379
1649,4,14857,9352,2863,459
1649,5,7877,1431,1833,178
1649,6,8672,7544,4873,7650
1650,1,8443,1316,4316,4402
1650,2,14384,8564,1225,433
1650,3,10935,5953,1893,1814
1650,4,8004,4090,3241,6838
1650,5,7626,3251,521,514
1650,6,11990,11261,3380,6901
1651,1,5778,993,1872,1588
1651,2,13960,8415,4898,2681
1651,3,2379,4673,2562,2565
1651,4,3300,9300,4125,2777
1651,5,3210,5356,1605,4869
1651,6,13877,10641,647,7118
1652,1,4508,3692,3726,6103
1652,2,11368,10358,1793,415
1652,3,7978,3081,3389,1600
1652,4,13465,9392,2374,4672
1652,5,4097,3268,1933,4837
1652,6,14376,11741,2276,6539
1653,1,8651,7831,3485,3894
1653,2,7326,10503,2224,2074
1653,3,10466,507,1202,6271
1653,4,12679,9019,3991,823
1653,5,10885,9084,3650,4884
1653,6,4127,10151,3408,5173
1654,1,8581,7640,4797,4318
1654,2,10344,6473,1964,7994
1654,3,7133,6271,2708,1472
1654,4,13802,11652,1381,6106
1654,5,3571,11552,4060,1050
1654,6,1368,1916,3825,4810
1655,1,5771,11624,2867,1457
1655,2,11873,3762,3589,5595
1655,3,2210,1726,3821,1220
1655,4,8151,5322,4536,6920
1655,5,4990,5898,688,846
1655,6,13760,272,1448,5209
1656,1,1269,4662,1806,2722
1656,2,10050,1780,3375,5845
1656,3,5893,3161,4954,379
1656,4,3214,8160,1069,3904
1656,5,6323,8317,844,4764
1656,6,5025,8958,3997,4635
1657,1,11450,3048,2813,7434
1657,2,14257,10493,529,3376
1657,3,14254,3524,2319,4883
1657,4,11207,2746,2431,7812
1657,5,13317,11913,1946,6490
1657,6,13107,7745,1711,7592
1658,1,12204,3620,2034,3277
1658,2,12634,2521,2405,7559
1658,3,12742,9282,527,6797
1658,4,7044,6375,3678,7304
1658,5,6497,3747,3442,7983
1658,6,9882,6219,3002,2392
1659,1,5685,1758,4556,2762
1659,2,7602,11142,1886,6717
1659,3,11178,10382,2161,4916
1659,4,6032,7312,2476,7595
1659,5,8110,10954,4848,5055
1659,6,11861,11411,851,6264
1660,1,1373,6484,3332,5464
1660,2,8720,2016,703,5491
1660,3,13699,6704,3149,5347
1660,4,14110,9095,1555,2738
1660,5,9537,8938,4889,7756
1660,6,4858,6917,2669,1659
1661,1,13662,7724,4611,437
1661,2,7492,2207,3623,5200
1661,3,3428,11615,4061,4482
1661,4,2458,9795,1567,2840
1661,5,4578,661,1693,74
1661,6,10387,9197,1960,2684
1662,1,11965,11714,3342,3722
1662,2,6786,646,2732,728
1662,3,4238,3378,3661,6136
1662,4,12482,5560,4200,3856
1662,5,7046,2445,2421,4057
1662,6,3965,2331,4579,6374
1663,1,6778,11063,3485,6419
1663,2,5574,8538,3522,7038
1663,3,9363,6961,1478,543
1663,4,9393,11972,4456,4634
1663,5,12777,3840,2104,4977
1663,6,4777,6389,2663,1140
1664,1,10040,5551,532,4568
1664,2,2988,6747,1262,1458
1664,3,2727,6993,2413,22
1664,4,12187,1105,3102,7274
1664,5,4145,6025,2748,1385
1664,6,8756,3542,4980,5007
1665,1,10234,9035,3192,4790
1665,2,14885,1158,1857,6688
1665,3,13293,3205,3839,4977
1665,4,11210,10954,3703,6092
1665,5,4840,10291,1241,3380
1665,6,3396,6413,3164,3230
1666,1,12432,1596,3842,4713
1666,2,4848,7644,2351,2871
1666,3,8127,398,2888,2664
1666,4,6719,4102,1226,2367
1666,5,1536,5575,1609,6646
1666,6,9993,6043,2292,6906
1667,1,10579,5156,785,506
1667,2,1625,8088,3302,1211
1667,3,9321,6043,4441,535
1667,4,8416,8418,2235,3555
1667,5,9849,10003,2871,6151
1667,6,8001,8247,3098,7123
1668,1,9465,1120,2350,6801
1668,2,6217,6910,2077,4660
1668,3,10248,10516,3447,4522
1668,4,4201,4391,4516,109
1668,5,14149,7345,3815,2644
1668,6,11353,9878,1048,1607
1669,1,11377,3360,3076,882
1669,2,5375,8937,2100,3453
1669,3,11320,4108,943,137
1669,4,6312,2438,4527,830
1669,5,10695,4550,987,367
1669,6,12961,1192,4768,1242
1670,1,8585,8779,2114,5331
1670,2,12401,237,4173,2960
1670,3,12977,1340,2948,6346
1670,4,5611,9048,4311,6324
1670,5,7574,734,2876,6703
1670,6,12200,10370,2295,3346
1671,1,2960,661,4966,455
1671,2,1024,1017,1911,3052
1671,3,9500,10418,2753,4
1671,4,4377,8506,1416,2894
1671,5,2686,1616,4587,2353
1671,6,9501,7258,4483,4357
1672,1,7952,4617,3689,5788
1672,2,14754,7760,1919,229
1672,3,7300,333,1828,6887
1672,4,8847,7120,798,3686
1672,5,8686,6863,2560,4796
1672,6,1382,10642,2155,6599
1673,1,13967,8459,3218,674
1673,2,13627,4059,1550,3330
1673,3,7036,10803,2682,3378
1673,4,10696,6956,4385,2848
1673,5,2040,6561,1584,3385
1673,6,4055,11851,2303,2193
1674,1,3749,1029,3776,862
1674,2,10465,7512,1940,4628
1674,3,11239,8678,4650,2224
1674,4,2771,7027,3042,3592
1674,5,11078,9179,3960,7780
1674,6,6537,4959,3506,1168
1675,1,5276,10275,1559,5516
1675,2,9723,5349,1734,4565
1675,3,10999,8650,2706,5265
1675,4,7495,5800,1373,3118
1675,5,2559,8301,3523,7772
1675,6,5582,5848,3910,1737
1676,1,6402,7195,4086,5541
1676,2,3859,6648,1777,4996
1676,3,12503,4336,4797,3206
1676,4,10693,3544,925,2401
1676,5,13654,7736,2632,7324
1676,6,13624,5027,2568,7777
1677,1,4764,1709,1660,5355
1677,2,1022,10380,3609,3233
1677,3,5317,6886,2451,2067
1677,4,8725,7269,3628,5967
1677,5,11156,2725,2664,5257
1677,6,5416,2315,935,6909
1678,1,2074,981,2867,7864
1678,2,6724,11794,1231,5844
1678,3,2361,744,3853,5155
1678,4,5970,4815,4071,6687
1678,5,7401,10416,1953,5612
1678,6,11834,10038,2265,4363
1679,1,5812,446,3222,239
1679,2,1116,11849,2813,7473
1679,3,8586,2028,2539,3644
1679,4,1586,7184,2380,6155
1679,5,8026,2632,2630,7826
1679,6,5478,7754,1483,7957
1680,1,1512,9780,4080,2219
1680,2,5586,7626,3579,2192
1680,3,2733,5882,3410,1444
1680,4,3115,9469,3322,6543
1680,5,2379,1762,749,7331
1680,6,10076,3912,4979,7552
1681,1,10480,536,2139,6926
1681,2,11809,2071,4155,3443
1681,3,12868,3198,2565,5570
1681,4,14374,5742,973,5626
1681,5,5005,2043,4819,6343
1681,6,1132,2895,4977,7358
1682,1,1230,704,1400,1346
1682,2,11220,10576,1492,4690
1682,3,11115,9650,2277,682
1682,4,13761,9722,3350,4815
1682,5,1824,1844,3345,4474
1682,6,1763,2768,4953,2296
1683,1,12142,5000,1672,4765
1683,2,12748,6756,3490,7485
1683,3,7654,8969,1233,3048
1683,4,14190,11666,3738,5978
1683,5,6890,3682,1903,7377
1683,6,9023,8656,1261,5648
1684,1,14642,4752,2212,6994
1684,2,3118,1915,1813,4316
1684,3,10885,2665,2034,540
1684,4,4247,391,2639,5427
1684,5,11826,337,4450,6201
1684,6,13271,10300,2971,7775
1685,1,9464,7504,4098,6867
1685,2,10574,7050,1862,4959
1685,3,3885,3560,4202,6297
1685,4,14319,4377,1921,3317
1685,5,11152,3205,1750,5153
1685,6,8463,10211,1663,6528
1686,1,3039,7376,2283,7567
1686,2,10570,4744,1454,2411
1686,3,14606,3493,3577,5977
1686,4,7736,4951,4398,5634
1686,5,7034,6810,4296,2753
1686,6,2363,7574,3439,7742
1687,1,13729,10976,4389,391
1687,2,11103,4196,2354,3486
1687,3,7248,8401,1101,5463
1687,4,11290,10168,3448,4596
1687,5,7858,6707,2228,3211
1687,6,14413,5014,807,2923
1688,1,9664,1470,575,642
1688,2,11391,5849,3138,7006
1688,3,3538,10153,751,1748
1688,4,9566,3412,1507,152
1688,5,10739,7889,3645,709
1688,6,8864,1180,1744,173
1689,1,13525,7688,3043,3212
1689,2,6997,180,2857,2427
1689,3,7131,5491,3984,6834
1689,4,7603,5296,1362,5032
1689,5,9661,7146,2303,1826
1689,6,7512,6629,4388,969
1690,1,10459,4222,3361,5231
1690,2,14266,1465,3885,662
1690,3,6526,5972,4493,1260
1690,4,5257,1404,1308,3532
1690,5,10496,7093,1577,1562
1690,6,13807,8675,670,6519
1691,1,13997,10810,2190,1522
1691,2,4090,4160,2783,665
1691,3,1288,10475,921,4486
1691,4,11972,1028,3968,749
1691,5,3983,5183,3088,7697
1691,6,14981,11282,2300,1748
1692,1,12776,8951,717,1997
1692,2,10766,1756,2283,3562
1692,3,9499,11718,3595,2330
1692,4,13009,3442,2229,1142
1692,5,1061,9212,1923,5259
1692,6,9743,7385,3507,566
1693,1,5942,1007,3021,7420
1693,2,6502,1636,1060,361
1693,3,3819,7554,3811,1848
1693,4,6434,2671,1758,6417
1693,5,10364,2615,1191,1917
1693,6,2927,10103,3641,1831
1694,1,8507,7408,3256,4258
1694,2,4154,5734,3732,5986
1694,3,6993,11877,4835,1965
1694,4,10927,670,3774,1859
1694,5,14305,1220,1565,6357
1694,6,9444,4112,4231,4074
1695,1,9307,6011,1727,692
1695,2,1811,2035,650,2293
1695,3,10273,10948,1006,6384
1695,4,4767,9307,2129,1964
1695,5,7044,7565,4987,4141
1695,6,9346,11333,4474,4606
1696,1,13569,5545,529,720
1696,2,10538,11189,3787,3803
1696,3,7178,2052,3417,5125
1696,4,2270,1116,2314,6124
1696,5,5410,10674,3761,4639
1696,6,7912,2480,2063,3953
1697,1,4270,3492,2064,7314
1697,2,7255,5227,4102,4530
1697,3,8635,10510,2396,2236
1697,4,6684,7866,2554,3538
1697,5,12611,1099,4182,2627
1697,6,14345,7686,1230,2498
1698,1,7283,4562,2343,6777
1698,2,2232,81,3968,4191
1698,3,13676,10610,1595,5171
1698,4,5559,11359,1326,1816
1698,5,13623,2061,1216,5590
1698,6,1563,2328,3643,4151
1699,1,12257,9425,1816,2757
1699,2,10624,1427,2665,2384
1699,3,9415,8508,4931,2532
1699,4,14587,8000,792,5282
1699,5,13791,1534,2051,1391
1699,6,2020,6147,1119,1296
1700,1,12947,5097,3669,3753
1700,2,3657,9872,1176,5377
1700,3,8799,5513,1282,6692
1700,4,9505,6573,2216,4689
1700,5,9445,2871,2198,163
1700,6,9164,3401,848,929
1701,1,5631,2228,2178,1026
1701,2,7939,7590,2092,790
1701,3,10629,11583,899,5239
1701,4,3467,9501,4641,5476
1701,5,2103,4863,1359,4981
1701,6,7547,1485,4833,5924
1702,1,9658,3280,4785,7104
1702,2,13956,10365,1995,2130
1702,3,11282,6857,1815,4982
1702,4,11384,1183,1266,2029
1702,5,7934,5775,3091,3649
1702,6,8015,3909,3174,419
1703,1,1261,902,1414,6973
1703,2,1049,7921,2509,631
1703,3,2573,7910,1222,7450
1703,4,3310,8400,1388,6812
1703,5,7450,8294,2500,6542
1703,6,14967,6752,4947,5356
1704,1,3139,8062,3600,5135
1704,2,9029,1976,4801,7895
1704,3,12044,1868,2565,1915
1704,4,9368,3722,940,6864
1704,5,3578,5189,3175,7121
1704,6,3868,8713,1780,5376
1705,1,7702,3301,3214,4760
1705,2,8385,10854,3735,6061
1705,3,7535,9184,1457,924
1705,4,9244,3041,4599,1584
1705,5,8791,3268,1181,629
1705,6,4146,1856,4800,5715
1706,1,3593,5472,3073,2996
1706,2,10547,2816,1275,4497
1706,3,14700,10110,1234,2114
1706,4,2173,9428,2072,1524
1706,5,11872,10465,1906,5667
1706,6,11428,1241,4340,5295
1707,1,11450,5849,4938,2535
1707,2,10185,8538,2870,4589
1707,3,10702,6220,2458,975
1707,4,3050,2585,502,5943
1707,5,3843,2286,1767,2474
1707,6,9733,1425,4425,2668
1708,1,12068,10496,2611,730
1708,2,9333,2813,1463,692
1708,3,8896,2462,3693,3386
1708,4,7879,2497,3303,3633
1708,5,2217,525,780,5577
1708,6,4419,3823,3067,1721
1709,1,7521,1783,1000,5005
1709,2,1083,5161,3840,7698
1709,3,9225,9389,4299,3444
1709,4,7966,4052,3053,6328
1709,5,5055,5252,3532,5162
1709,6,5199,3757,1336,3854
1710,1,10769,7054,3627,2730
1710,2,12857,10181,2409,68
1710,3,10869,1227,2844,3258
1710,4,11289,4297,922,7325
1710,5,10518,1149,4301,4012
1710,6,8149,8504,4857,7054
1711,1,1620,593,3396,4539
1711,2,1611,8818,2447,6476
1711,3,11527,10159,1926,2078
1711,4,8886,11195,2954,5607
1711,5,1501,9365,2427,1348
1711,6,4707,3360,3375,5000
1712,1,2577,10188,4797,6715
1712,2,4433,2424,1033,2325
1712,3,14785,7615,3954,5143
1712,4,12805,11344,4372,5703
1712,5,7916,1505,2790,6810
1712,6,10533,1758,2444,5569
1713,1,2555,6775,2102,1721
1713,2,3553,4520,1075,869
1713,3,2325,6587,3291,7054
1713,4,14850,9401,4747,6050
1713,5,4606,10759,4463,5333
1713,6,4727,8133,2480,1900
1714,1,8865,10652,4338,1342
1714,2,10881,9096,3974,1862
1714,3,5719,535,1186,3772
1714,4,7756,8929,1680,2913
1714,5,1787,772,735,6563
1714,6,5573,7546,1189,7955
1715,1,6588,5267,1273,5804
1715,2,9342,9692,4599,1882
1715,3,13169,3233,2126,1465
1715,4,12015,8317,4519,4211
1715,5,6986,2587,3708,3059
1715,6,11426,7645,3972,5499
1716,1,5128,6972,2404,6948
1716,2,3060,7463,3825,4454
1716,3,1822,2061,3835,159
1716,4,1906,2786,2200,7212
1716,5,11905,6941,4928,7035
1716,6,2573,11248,2651,4250
1717,1,13368,3250,4994,1341
1717,2,5704,2077,1530,1830
1717,3,6564,783,1214,5028
1717,4,8476,8781,3210,5497
1717,5,9378,7518,1551,489
1717,6,12204,7165,1867,4786
1718,1,2745,11459,4810,7880
1718,2,7258,4898,1662,3782
1718,3,14840,5174,1093,2585
1718,4,1558,8701,4068,3609
1718,5,1312,7376,3691,6601
1718,6,12485,3662,2467,3865
1719,1,8208,6132,2548,1791
1719,2,13321,10664,4549,5184
1719,3,2609,4611,2791,5188
1719,4,7094,9737,2134,7632
1719,5,9223,2632,2962,6376
1719,6,5494,7345,603,6178
1720,1,1626,6453,3401,7279
1720,2,11950,6905,1933,4690
1720,3,4293,7521,4196,378
1720,4,4215,4338,3027,3920
1720,5,12607,68,1215,2965
1720,6,14323,3641,3034,6950
1721,1,2443,4869,3579,69
1721,2,6686,9565,3825,2386
